reviewId,content,score
39409260-44d0-4829-9bd7-222d39e6af58,I progress to level 641 level and for No reason you blocked from candy crush game ! I never done anything wrong and never violated rules ! why did get blocked from game ??,5
0d3baa39-afff-4dab-9327-5b967fc25fc2,really great and super fun,5
0de8b17f-2407-45fb-84db-7d2ab886b503,it's ok...,5
70c1eadd-cc21-4351-a472-dfe8ad2e65d1,full on paisa vasool although koi Paisa nahi lagta,5
07000c07-d1df-47bb-a062-358e59af8f27,Very relaxing love it the best game,5
69763798-8eab-46f8-8893-daee2e25826a,jos,5
02c5cf88-a42f-4cbc-8269-62f179c43f6e,awesome,5
3da0e700-0384-46a3-b855-d9bcbff2be24,I'm having so much fun playing Candy crush saga enjoying and relaxing and winning levels,5
6d829c41-e795-42d4-b43b-51c0138427e6,i like this apps very interesting,5
f502326c-396f-45dc-8bad-fa80e52efd77,its fun,5
029c5c22-70d7-4a59-a714-2e5d538e8620,Great game,5
aeba1166-aa58-4b67-a1c5-772905707430,good,4
60f0ec04-5fcc-494a-9067-9b195da2a106,Good gmae,5
d9f99571-489a-492b-a7c0-7cf6bc864770,"I've always loved Candy Crush,haven't played for a long time, do to loosing my status due to rebot🙃",5
5d1b664c-44aa-4ed3-a90a-7d3363729c92,"Need to keep the updates current on androids it sucks having to wait and then only being able to play on fb, fb version sucks cause it redeems Ur lives even when u have full lives they don't get bank like they do on the phone",5
72a3afdf-7e7b-4bb5-922d-96dfa42e83b1,good,5
23c51422-40c7-408b-8fb2-c6d332c85bc6,Fun!!!!..,5
2f091cf2-198b-4447-afce-2852ee1cc7eb,"not consistent on rewards,sometimes it will change a candy color,it will move a striped candy when you get a chocolate ball next to it will add shaded areas you have removed tricky",4
6b5ce1a9-be26-48c2-9b1e-720c74c43fa7,nice,1
51c44afb-d30c-42df-beee-0b07ee817f22,Not going on next level automatically tried with reinstall still not working. screen in responding only.,1
ba5fe95c-8ec1-4688-8f68-bfa6bc01999b,I am facing internet issues on the game from last week even connected to wifi n data also still it pops this..,2
53f31faa-ec12-4893-903d-17c2ce6096fc,"who ever owns this, I can't believe you play these contest and let the candy fall as they should then you let us get to a point where you think we're so desperate cro win we'll have to buy some extra help. I will not pay you anything to whip this game.ive deleted this game plenty times I've been up to almost 700 then y'all hold me back. I've got so much to say . just let me play and beat this game.its a good challenge. I do like to play but you need to just quit messing with everything.im here t",1
933f1c6e-c3a2-4acf-bd37-9cab687e7a60,so fun for 13year but I don't get booster or extra minutes like before 😔,5
90b70640-464e-4501-b746-8aaa37daa17d,"Really annoyed with the latest update! I ask for lives and never get any, but my inbox is full of people asking for lives and I always give them! Did something change with the algorithm?",1
4a5ab08d-e6ae-43d3-94ae-1fe732583365,very good game,5
79ce528a-3344-45f0-be16-ce01d6cd0c8b,fun and enjoyable to make time pass by.,5
0f6f180c-b6d3-47f3-b7b3-9612d0a1fcd8,Ok,1
670712bd-800e-4d61-a941-ed2e4e8e24ac,😉,5
cd15cdbc-bc54-410c-a55c-e2cdb2383fbf,really enjoyable game,5
9d22fcd7-4d64-4f75-8de7-2dca6c33e835,"The pleasure of enjoyment has vanished, unfortunately. Only you have to pay to win. I'm seriously planning to uninstall it permanently.",1
03676f15-3e10-48b0-8407-a656ce11be4d,Music time! Every level looks the same but needs to be played differently than before. Keeps us on our toes!,5
2e9d7161-b6c8-451b-b15d-ae64fca68ed5,fun and addictive,5
39d21f4f-4d69-4c5b-8ace-8e013afa7889,good,5
25b65e43-320a-45fa-9100-fdcc927c301d,feels good,5
9f05a499-72f1-4fda-a52a-a3645ae29760,love it,5
1a99db04-c562-4be9-b0c3-faf6b07fd7e2,this is really fun and it's really addictive,5
d2456179-0f0f-4627-a945-b75c0b5212b9,so enjoyable,5
9783921d-f85c-474c-913d-bfffade31743,top app great fun keep going and going,5
d6ed7de1-444b-43f7-866f-f1772e4946d1,Very fun and challenging game.,5
5f689357-a303-4377-ac01-7a27c3f481c9,Superb one,5
bbc3d39e-713a-43c5-8623-e9a55dd6bfde,"​Absolutely addicting and a fantastic way to unwind! The levels are challenging yet rewarding, and the constant introduction of new content keeps the game feeling fresh. It's the perfect match-three game—colorful, fun, and incredibly engaging. Highly recommend for anyone looking for a sweet escape!""",5
3c68f8b0-f8d1-4be3-b9f1-689bac5f8900,amazing game app,5
b0a2588b-4846-474f-81ec-a7d4b95bd976,"The game is pretty awesome, it's therapeutic and adventurous but there's a few glitches that I would like to point out. • In most cases players are supposed to have their own choices but in this case every move is decided by the game's algorithm, meaning if I happen to make my own move it leads me to chaos, ""most adults play this to shorten the day and have fun"" but if a child is to play this they would hardly learn anything because every move is decided by you guys. pls change that.",3
37972e1c-4f20-420a-9867-6e11ff0b2849,nice and incredible game@!@❤️,5
024158dd-046b-4900-99fe-480d93e38745,playing this year Best to over 1884 level,4
8240a162-5bbc-4781-b084-837d78e4fe35,"I'm only rating this five stars because it's gotten me to spend money, REAL money and that obviously means my dumbass got so obsessed with this I spent ACTUAL tender. Since that's the goal of most games. Good job. Other than that this game makes me lose my mind.",5
10343be6-7332-48d9-910d-295efab2818c,great game,5
a2bce361-cc1e-4d6b-bdb5-19dedceea8b8,cool,4
d1edc554-37b5-4269-98fc-9306f56b61c1,fun and challenging,5
62810bd3-def0-4d68-8fcf-e761f9b6f0f4,nice game,4
d7b843bd-d92b-4078-8180-3a8d68d77084,so good,5
693c8bea-625f-4a88-ad30-ab1655390862,can't stop playing . so fun 😀😀,5
67b1b7a2-8653-4239-b647-ed48e108fd0e,It's an awesome game I also highly recommend this game to my friend and family as well totally awesome I recommend it to my it's an awesome game it's the best game everit as awesomei love this game amazing it's an awesome game it's an awesome game it's an amazing game amazing it's awesomei it's a great game the best gameis an awesome game best game ever great game awesome great game awesomeq best game great game awesomeq great 3its the only game i play amazing aweso it's a blasting a blast it's,5
c303229a-a0b2-410f-8586-0d0d607ee68c,playing over year's almost smooth but in this music season app is not working properly After completing level it is not moving to next level. we need restart the game to play next level please fix that asap,3
703a980b-4dc0-4552-8d81-cea69cfe249d,kool.....,5
c3b4f1b8-9c17-49f4-bf19-6c1190240045,very good Game,5
198f5ee2-f176-45bc-98ca-963bb4eaa71d,"it relaxes my mind,it's fun",5
9c8a33df-db3f-4b97-a5a1-d82a0e12acb6,awesome game,5
96215c9a-d922-4fce-a861-f106303e7778,not log in from 1.november 2025 always show me you are offline and not connected to an internet or wifi connection,1
aaf2cf5d-d6dd-4efd-a083-c5eb2fef8d5c,Great fun & challenging. Can't stop playing,5
627712ca-1377-40c9-a8f8-08f0af9894c8,awsome,5
