reviewId,content,score
996ec472-008d-4937-9a6a-f4915416a5f8,💯,4
c7474c94-b882-4f73-b88b-38791c6697f0,Signals problem when I calling WhatsApp,2
0ff4a6e6-4d62-41a5-8c11-c37a2990f629,trying to us it but it keeps kicking me out for what ever reason I'm not wasting my time on this app,1
5c742247-591b-4524-800e-5b3598bdd881,"I got error while chat transfer, now my old chat is in old phone only,and new phone has nothing....how to restore it, tried restarting ot didn't work.",4
95d361f3-7a12-43f9-834f-88946157dd45,nice,5
cdcf51e8-7d84-45fc-b45d-71a58d56ecba,verye good,5
5225e6ff-6d4f-4b0a-8a94-8e0e7bc49d0e,Good,5
efadbb06-3b7d-42b0-8c3d-28cef01ab4f9,very good,5
6708546f-b07a-4d98-a975-e0a136440904,excellent aap,5
4731acaa-f337-4f3f-a99c-43520a307bc0,100% perfect👍👍👍,5
98c9b31c-25e7-487b-b6eb-9666248e410a,excellent,5
85b8ca6e-91c2-4c36-add5-f56482022776,stickers should have labels. I have too many stickers and having to search for them one by one it's super annoying. I should be able to add a tag to any sticker and then use a search bar to get it,1
636fdb1a-794c-44b2-8f2a-436925d8d8e3,it's good but Spam block is only the problem because right now I'm out of WhatsApp which is affecting me and my friends,5
085834d2-295f-41af-b702-f30c2559932b,"Watsapp is a usefull saftware far any one this connect people easly across all over the world .thank,s watsapp",5
57d0023f-a011-488c-b97e-505774644a72,supper,5
278a7ea4-eb44-4c4e-b70a-368a6d9abbcc,Amazing app to communicate. Very helpful for message sending & video calling.,5
18eeb959-22c0-4ac8-8791-4a8c42e4670c,ok,5
5cc1ed53-5472-4b4e-84f5-b582e4d3efe1,nice 👍,4
7cd8a710-ff6b-4e9d-8a05-962f1ec18537,average,1
90bf770e-2a44-4198-8c88-21229f6006ba,good 😊,5
41e88465-5b96-441f-a2c6-6ecdb358615c,Nice,5
6ef8ffbb-25c1-4174-a8c8-0f83233e8046,good 👍,5
10cab3b4-3678-4269-9f4c-6e1eb17312a2,good aap,5
232132e6-630c-4c13-aea0-a9d71867f62b,so so only,5
5c6344c1-bb3b-42b7-bfdb-ec11af3c61c5,The app is really nice,5
e2c47f03-92ed-4d84-9661-0e9c92d42b4a,very good good 😊👍🏻👍🏻👍🏻😊😊,5
e5a42e5d-dc7a-46b3-96ff-65fff8976ec6,' 5 star,4
0c2df057-2cfb-4fd0-9f39-5f52e9f0f2ac,Vary baad 😡😡😡😡😡,1
b6062767-fcc1-4a9b-9e5e-ea5cbaeed687,So good for cotacting family and friends,5
847d8ee3-29a5-4767-bb01-902b973b8d81,Good,5
02819a54-aeac-4615-b65b-3169d8c9346e,best app,5
272f4008-ac85-4110-9b2e-3253febfb044,Best security and good emozy,5
e9e46846-275e-4e76-ac43-1f590d291157,"Like Telegram App much better, but this is more secure. Fills phone storage memory with chat photos and videos. This app is the bigges user of phone storage memory!! - Only backs up once a day. - If you do not setup cloud storage and your phone is lost or damaged you can loose all your past stuff!! - Group Admins can not delete inappropriate posts from chat members after a shortset time!!",4
d0f262fa-4d88-416d-8a26-d7e1e6309eef,good app,5
a1b7cb85-b5e9-4c4a-a180-9f9c6dd125fc,It's Good,4
e83b2370-fec0-4113-aa7e-0f7fc084b7a2,This whatsapp is very accessible for the user like me. And it gives more experience to explore whats inside the app. And its very friendly user.,5
7c767d1b-0caa-409f-9f46-5d535c5332d0,Message and photos can not stored many times,1
